sensor_id,timestamp,Heat,Noise
06,2024-10-03 18:23:00,53.0,65.79
06,2024-10-03 18:24:00,53.02,67.87
06,2024-10-03 18:25:00,51.96,63.91
06,2024-10-03 18:26:00,53.81,63.33
06,2024-10-03 18:27:00,52.2,65.06
06,2024-10-03 18:28:00,55.34,63.98
06,2024-10-03 18:29:00,53.13,64.14
06,2024-10-03 18:30:00,54.17,62.83
06,2024-10-03 18:31:00,54.14,67.31
06,2024-10-03 18:32:00,50.74,69.7
06,2024-10-03 18:33:00,53.06,58.92
06,2024-10-03 18:34:00,56.0,63.56
06,2024-10-03 18:35:00,52.22,67.97
06,2024-10-03 18:36:00,56.76,65.23
06,2024-10-03 18:37:00,54.13,63.81
06,2024-10-03 18:38:00,54.05,69.62
06,2024-10-03 18:39:00,53.6,62.43
06,2024-10-03 18:40:00,54.78,66.42
06,2024-10-03 18:41:00,54.83,65.9
06,2024-10-03 18:42:00,53.11,60.53
06,2024-10-03 18:43:00,52.46,63.33
06,2024-10-03 18:44:00,50.93,64.29
06,2024-10-03 18:45:00,54.26,67.64
06,2024-10-03 18:46:00,53.1,69.25
06,2024-10-03 18:47:00,51.7,62.95
06,2024-10-03 18:48:00,52.06,65.38
06,2024-10-03 18:49:00,52.8,65.95
06,2024-10-03 18:50:00,51.39,64.96
06,2024-10-03 18:51:00,52.9,61.27
06,2024-10-03 18:52:00,50.37,63.59
06,2024-10-03 18:53:00,51.96,65.74
06,2024-10-03 18:54:00,50.99,61.37
06,2024-10-03 18:55:00,53.0,59.83
06,2024-10-03 18:56:00,51.2,58.93
06,2024-10-03 18:57:00,51.79,63.74
06,2024-10-03 18:58:00,55.98,57.61
06,2024-10-03 18:59:00,53.86,60.51
06,2024-10-03 19:00:00,53.43,58.12
06,2024-10-03 19:01:00,54.44,59.66
06,2024-10-03 19:02:00,53.23,61.35
06,2024-10-03 19:03:00,50.32,58.22
06,2024-10-03 19:04:00,50.42,61.37
06,2024-10-03 19:05:00,48.3,59.15
06,2024-10-03 19:06:00,52.63,62.25
06,2024-10-03 19:07:00,50.71,59.96
06,2024-10-03 19:08:00,51.41,65.34
06,2024-10-03 19:09:00,51.75,63.41
06,2024-10-03 19:10:00,51.29,58.89
06,2024-10-03 19:11:00,52.12,64.24
06,2024-10-03 19:12:00,51.71,57.96
06,2024-10-03 19:13:00,51.53,63.97
06,2024-10-03 19:14:00,49.75,67.35
06,2024-10-03 19:15:00,52.4,62.99
06,2024-10-03 19:16:00,55.27,58.27
06,2024-10-03 19:17:00,52.39,60.95
06,2024-10-03 19:18:00,55.35,60.35
06,2024-10-03 19:19:00,51.06,59.29
06,2024-10-03 19:20:00,51.5,60.74
06,2024-10-03 19:21:00,51.82,60.93
06,2024-10-03 19:22:00,51.56,63.23
06,2024-10-03 19:23:00,53.53,62.92
06,2024-10-03 19:24:00,48.47,63.45
06,2024-10-03 19:25:00,51.04,56.83
06,2024-10-03 19:26:00,54.19,57.4
06,2024-10-03 19:27:00,50.92,64.24
06,2024-10-03 19:28:00,53.03,60.05
06,2024-10-03 19:29:00,52.51,61.41
06,2024-10-03 19:30:00,51.46,61.27
06,2024-10-03 19:31:00,52.02,58.83
06,2024-10-03 19:32:00,51.38,60.29
06,2024-10-03 19:33:00,48.29,58.8
06,2024-10-03 19:34:00,52.14,55.47
06,2024-10-03 19:35:00,50.5,58.76
06,2024-10-03 19:36:00,49.33,62.46
06,2024-10-03 19:37:00,51.94,59.06
06,2024-10-03 19:38:00,51.81,61.7
06,2024-10-03 19:39:00,52.77,60.07
06,2024-10-03 19:40:00,50.88,63.01
06,2024-10-03 19:41:00,52.53,63.46
06,2024-10-03 19:42:00,51.25,60.47
06,2024-10-03 19:43:00,51.7,61.95
06,2024-10-03 19:44:00,51.8,58.75
06,2024-10-03 19:45:00,49.13,55.13
06,2024-10-03 19:46:00,51.66,54.06
06,2024-10-03 19:47:00,51.22,59.63
06,2024-10-03 19:48:00,50.63,55.63
06,2024-10-03 19:49:00,51.18,64.31
06,2024-10-03 19:50:00,54.81,56.83
06,2024-10-03 19:51:00,48.08,60.03
06,2024-10-03 19:52:00,50.73,58.69
06,2024-10-03 19:53:00,52.12,54.99
06,2024-10-03 19:54:00,49.0,57.18
06,2024-10-03 19:55:00,51.4,59.29
06,2024-10-03 19:56:00,51.27,59.35
06,2024-10-03 19:57:00,48.4,58.0
06,2024-10-03 19:58:00,49.88,60.13
06,2024-10-03 19:59:00,53.41,55.67
06,2024-10-03 20:00:00,48.32,57.9
06,2024-10-03 20:01:00,50.02,64.0
06,2024-10-03 20:02:00,50.4,55.77
06,2024-10-03 20:03:00,50.63,62.56
06,2024-10-03 20:04:00,49.98,56.32
06,2024-10-03 20:05:00,50.7,55.62
06,2024-10-03 20:06:00,50.49,59.06
06,2024-10-03 20:07:00,51.58,61.12
06,2024-10-03 20:08:00,51.76,56.43
06,2024-10-03 20:09:00,51.13,52.55
06,2024-10-03 20:10:00,50.8,62.44
06,2024-10-03 20:11:00,48.07,56.29
06,2024-10-03 20:12:00,50.56,54.78
06,2024-10-03 20:13:00,52.03,59.21
06,2024-10-03 20:14:00,47.92,56.69
06,2024-10-03 20:15:00,48.34,59.06
06,2024-10-03 20:16:00,52.53,55.64
06,2024-10-03 20:17:00,48.02,56.27
06,2024-10-03 20:18:00,50.08,55.08
06,2024-10-03 20:19:00,49.39,55.31
06,2024-10-03 20:20:00,52.34,57.62
06,2024-10-03 20:21:00,50.62,63.55
06,2024-10-03 20:22:00,51.33,58.61
06,2024-10-03 20:23:00,50.2,57.0
06,2024-10-03 20:24:00,53.08,57.6
06,2024-10-03 20:25:00,48.95,53.48
06,2024-10-03 20:26:00,50.56,62.92
06,2024-10-03 20:27:00,51.9,61.56
06,2024-10-03 20:28:00,52.22,60.92
06,2024-10-03 20:29:00,49.57,59.49
06,2024-10-03 20:30:00,46.91,61.71
06,2024-10-03 20:31:00,49.35,59.19
06,2024-10-03 20:32:00,52.52,59.31
06,2024-10-03 20:33:00,48.73,56.24
06,2024-10-03 20:34:00,50.29,59.12
06,2024-10-03 20:35:00,49.37,62.61
06,2024-10-03 20:36:00,49.7,62.66
06,2024-10-03 20:37:00,51.76,54.92
06,2024-10-03 20:38:00,50.15,53.6
06,2024-10-03 20:39:00,52.81,58.08
06,2024-10-03 20:40:00,51.18,55.97
06,2024-10-03 20:41:00,49.9,57.63
06,2024-10-03 20:42:00,49.54,56.62
06,2024-10-03 20:43:00,50.15,55.83
06,2024-10-03 20:44:00,47.78,61.92
06,2024-10-03 20:45:00,48.03,56.43
06,2024-10-03 20:46:00,50.73,57.64
06,2024-10-03 20:47:00,50.95,52.84
06,2024-10-03 20:48:00,47.56,64.73
06,2024-10-03 20:49:00,50.82,52.6
06,2024-10-03 20:50:00,49.24,56.86
06,2024-10-03 20:51:00,48.24,60.02
06,2024-10-03 20:52:00,48.99,54.78
06,2024-10-03 20:53:00,50.78,56.93
06,2024-10-03 20:54:00,50.34,61.84
06,2024-10-03 20:55:00,49.85,56.9
06,2024-10-03 20:56:00,49.95,59.39
06,2024-10-03 20:57:00,47.65,53.3
06,2024-10-03 20:58:00,50.17,58.68
06,2024-10-03 20:59:00,48.64,64.36
06,2024-10-03 21:00:00,52.34,61.15
06,2024-10-03 21:01:00,48.72,61.11
06,2024-10-03 21:02:00,52.61,60.49
06,2024-10-03 21:03:00,49.01,57.15
06,2024-10-03 21:04:00,49.09,53.09
06,2024-10-03 21:05:00,48.77,53.82
06,2024-10-03 21:06:00,47.31,56.71
06,2024-10-03 21:07:00,51.17,58.71
06,2024-10-03 21:08:00,49.3,55.37
06,2024-10-03 21:09:00,50.08,60.06
06,2024-10-03 21:10:00,51.55,57.13
06,2024-10-03 21:11:00,48.91,57.44
06,2024-10-03 21:12:00,48.95,58.56
06,2024-10-03 21:13:00,49.29,53.44
06,2024-10-03 21:14:00,47.13,54.13
06,2024-10-03 21:15:00,46.29,55.57
06,2024-10-03 21:16:00,46.76,56.5
06,2024-10-03 21:17:00,50.86,56.22
06,2024-10-03 21:18:00,48.5,57.11
06,2024-10-03 21:19:00,50.15,57.82
06,2024-10-03 21:20:00,48.57,56.18
06,2024-10-03 21:21:00,46.57,63.13
06,2024-10-03 21:22:00,50.22,53.82
06,2024-10-03 21:23:00,47.57,57.11
06,2024-10-03 21:24:00,49.76,62.08
06,2024-10-03 21:25:00,50.26,54.2
06,2024-10-03 21:26:00,48.79,52.98
06,2024-10-03 21:27:00,49.55,60.0
06,2024-10-03 21:28:00,46.69,60.13
06,2024-10-03 21:29:00,53.2,53.36
06,2024-10-03 21:30:00,49.46,57.48
06,2024-10-03 21:31:00,49.96,60.13
06,2024-10-03 21:32:00,50.17,55.58
06,2024-10-03 21:33:00,48.55,58.66
06,2024-10-03 21:34:00,48.86,59.66
06,2024-10-03 21:35:00,50.35,59.47
06,2024-10-03 21:36:00,48.16,56.33
06,2024-10-03 21:37:00,49.29,49.69
06,2024-10-03 21:38:00,49.39,50.34
06,2024-10-03 21:39:00,47.57,57.48
06,2024-10-03 21:40:00,49.33,57.96
06,2024-10-03 21:41:00,46.11,60.48
06,2024-10-03 21:42:00,50.01,56.08
06,2024-10-03 21:43:00,50.98,54.07
06,2024-10-03 21:44:00,49.97,60.14
06,2024-10-03 21:45:00,50.84,58.57
06,2024-10-03 21:46:00,47.44,55.85
06,2024-10-03 21:47:00,48.23,51.2
06,2024-10-03 21:48:00,48.75,57.44
06,2024-10-03 21:49:00,48.74,60.73
06,2024-10-03 21:50:00,47.88,61.58
06,2024-10-03 21:51:00,47.16,56.08
06,2024-10-03 21:52:00,51.1,58.94
06,2024-10-03 21:53:00,47.25,55.73
06,2024-10-03 21:54:00,50.98,58.83
06,2024-10-03 21:55:00,49.22,58.65
06,2024-10-03 21:56:00,48.77,50.82
06,2024-10-03 21:57:00,49.27,55.98
06,2024-10-03 21:58:00,50.73,51.93
06,2024-10-03 21:59:00,44.5,57.8
06,2024-10-03 22:00:00,48.97,56.17
06,2024-10-03 22:01:00,48.64,57.12
06,2024-10-03 22:02:00,48.69,58.19
06,2024-10-03 22:03:00,49.81,57.38
06,2024-10-03 22:04:00,47.48,57.57
06,2024-10-03 22:05:00,46.66,60.05
06,2024-10-03 22:06:00,46.3,55.7
06,2024-10-03 22:07:00,47.0,57.67
06,2024-10-03 22:08:00,49.39,52.55
06,2024-10-03 22:09:00,49.1,54.98
06,2024-10-03 22:10:00,49.66,61.06
06,2024-10-03 22:11:00,47.64,52.96
06,2024-10-03 22:12:00,47.7,58.3
06,2024-10-03 22:13:00,50.79,59.65
06,2024-10-03 22:14:00,49.84,56.53
06,2024-10-03 22:15:00,49.43,56.94
06,2024-10-03 22:16:00,45.55,52.06
06,2024-10-03 22:17:00,51.22,58.92
06,2024-10-03 22:18:00,48.14,54.1
06,2024-10-03 22:19:00,48.53,57.4
06,2024-10-03 22:20:00,48.93,57.22
06,2024-10-03 22:21:00,48.5,51.12
06,2024-10-03 22:22:00,47.99,55.7
06,2024-10-03 22:23:00,48.46,53.56
06,2024-10-03 22:24:00,49.19,56.07
06,2024-10-03 22:25:00,49.5,59.39
06,2024-10-03 22:26:00,50.06,57.38
06,2024-10-03 22:27:00,46.57,56.35
06,2024-10-03 22:28:00,47.4,57.66
06,2024-10-03 22:29:00,49.49,53.18
06,2024-10-03 22:30:00,45.85,58.09
06,2024-10-03 22:31:00,48.44,55.45
06,2024-10-03 22:32:00,47.02,48.63
06,2024-10-03 22:33:00,49.02,60.14
06,2024-10-03 22:34:00,46.92,55.27
06,2024-10-03 22:35:00,47.64,53.73
06,2024-10-03 22:36:00,47.74,62.13
06,2024-10-03 22:37:00,48.54,56.74
06,2024-10-03 22:38:00,49.61,51.99
06,2024-10-03 22:39:00,49.71,53.39
06,2024-10-03 22:40:00,48.47,56.0
06,2024-10-03 22:41:00,46.5,59.85
06,2024-10-03 22:42:00,52.03,55.11
06,2024-10-03 22:43:00,48.03,56.87
06,2024-10-03 22:44:00,48.56,58.59
06,2024-10-03 22:45:00,48.51,54.1
06,2024-10-03 22:46:00,48.68,55.39
06,2024-10-03 22:47:00,46.87,56.45
06,2024-10-03 22:48:00,48.8,53.58
06,2024-10-03 22:49:00,50.87,53.47
06,2024-10-03 22:50:00,45.12,58.09
06,2024-10-03 22:51:00,48.18,59.03
06,2024-10-03 22:52:00,46.45,55.32
06,2024-10-03 22:53:00,49.62,55.21
06,2024-10-03 22:54:00,49.84,55.0
06,2024-10-03 22:55:00,47.94,54.64
06,2024-10-03 22:56:00,48.22,53.44
06,2024-10-03 22:57:00,46.81,49.35
06,2024-10-03 22:58:00,44.59,50.32
06,2024-10-03 22:59:00,47.72,58.4
06,2024-10-03 23:00:00,47.81,60.24
06,2024-10-03 23:01:00,48.19,52.61
06,2024-10-03 23:02:00,43.21,55.54
06,2024-10-03 23:03:00,45.54,55.5
06,2024-10-03 23:04:00,45.91,54.64
06,2024-10-03 23:05:00,48.26,54.73
06,2024-10-03 23:06:00,49.01,57.23
06,2024-10-03 23:07:00,46.39,60.26
06,2024-10-03 23:08:00,47.72,56.65
06,2024-10-03 23:09:00,47.27,57.23
06,2024-10-03 23:10:00,51.19,55.47
06,2024-10-03 23:11:00,47.56,58.27
06,2024-10-03 23:12:00,47.5,57.92
06,2024-10-03 23:13:00,46.92,54.06
06,2024-10-03 23:14:00,45.29,56.93
06,2024-10-03 23:15:00,49.12,53.68
06,2024-10-03 23:16:00,47.75,55.0
06,2024-10-03 23:17:00,47.57,51.77
06,2024-10-03 23:18:00,48.43,62.8
06,2024-10-03 23:19:00,45.79,63.54
06,2024-10-03 23:20:00,50.82,57.56
06,2024-10-03 23:21:00,45.44,57.0
06,2024-10-03 23:22:00,50.83,55.4
06,2024-10-03 23:23:00,48.15,52.44
06,2024-10-03 23:24:00,47.6,53.4
06,2024-10-03 23:25:00,49.19,56.84
06,2024-10-03 23:26:00,47.67,58.27
06,2024-10-03 23:27:00,49.59,53.99
06,2024-10-03 23:28:00,48.66,58.15
06,2024-10-03 23:29:00,49.27,52.96
06,2024-10-03 23:30:00,49.76,56.13
06,2024-10-03 23:31:00,47.95,57.46
06,2024-10-03 23:32:00,49.66,61.6
06,2024-10-03 23:33:00,49.0,57.78
06,2024-10-03 23:34:00,50.23,53.32
06,2024-10-03 23:35:00,47.68,55.15
06,2024-10-03 23:36:00,50.29,52.09
06,2024-10-03 23:37:00,47.08,58.26
06,2024-10-03 23:38:00,45.24,55.1
06,2024-10-03 23:39:00,46.21,54.09
06,2024-10-03 23:40:00,47.77,53.52
06,2024-10-03 23:41:00,48.66,52.69
06,2024-10-03 23:42:00,48.3,53.29
06,2024-10-03 23:43:00,49.46,60.12
06,2024-10-03 23:44:00,46.49,55.22
06,2024-10-03 23:45:00,50.89,60.88
06,2024-10-03 23:46:00,50.32,53.66
06,2024-10-03 23:47:00,49.72,59.06
06,2024-10-03 23:48:00,50.22,52.73
06,2024-10-03 23:49:00,46.0,59.18
06,2024-10-03 23:50:00,49.39,58.29
06,2024-10-03 23:51:00,49.46,55.2
06,2024-10-03 23:52:00,49.81,50.95
06,2024-10-03 23:53:00,49.63,57.39
06,2024-10-03 23:54:00,49.04,55.76
06,2024-10-03 23:55:00,48.99,52.79
06,2024-10-03 23:56:00,50.18,59.01
06,2024-10-03 23:57:00,47.46,56.29
06,2024-10-03 23:58:00,48.96,55.83
06,2024-10-03 23:59:00,47.59,55.32
06,2024-10-04 00:00:00,47.77,52.81
06,2024-10-04 00:01:00,44.0,55.73
06,2024-10-04 00:02:00,46.71,54.96
06,2024-10-04 00:03:00,47.37,58.71
06,2024-10-04 00:04:00,47.4,52.84
06,2024-10-04 00:05:00,47.55,57.32
06,2024-10-04 00:06:00,46.28,52.65
06,2024-10-04 00:07:00,47.57,54.94
06,2024-10-04 00:08:00,49.71,56.05
06,2024-10-04 00:09:00,47.64,55.12
06,2024-10-04 00:10:00,50.05,57.98
06,2024-10-04 00:11:00,49.96,54.67
06,2024-10-04 00:12:00,47.25,57.12
06,2024-10-04 00:13:00,48.99,55.04
06,2024-10-04 00:14:00,46.18,53.3
06,2024-10-04 00:15:00,46.58,59.06
06,2024-10-04 00:16:00,48.34,59.53
06,2024-10-04 00:17:00,48.95,55.89
06,2024-10-04 00:18:00,50.62,52.69
06,2024-10-04 00:19:00,47.97,54.77
06,2024-10-04 00:20:00,48.49,55.02
06,2024-10-04 00:21:00,48.39,57.22
06,2024-10-04 00:22:00,50.94,60.02
06,2024-10-04 00:23:00,50.28,60.63
06,2024-10-04 00:24:00,48.86,54.14
06,2024-10-04 00:25:00,49.48,57.12
06,2024-10-04 00:26:00,48.83,58.24
06,2024-10-04 00:27:00,49.93,55.91
06,2024-10-04 00:28:00,49.63,56.33
06,2024-10-04 00:29:00,47.9,59.32
06,2024-10-04 00:30:00,48.51,53.52
06,2024-10-04 00:31:00,48.62,56.68
06,2024-10-04 00:32:00,48.62,57.95
06,2024-10-04 00:33:00,47.65,51.71
06,2024-10-04 00:34:00,48.93,50.54
06,2024-10-04 00:35:00,47.68,56.58
06,2024-10-04 00:36:00,47.58,60.59
06,2024-10-04 00:37:00,48.29,56.56
06,2024-10-04 00:38:00,48.89,54.61
06,2024-10-04 00:39:00,50.34,54.84
06,2024-10-04 00:40:00,49.58,55.22
06,2024-10-04 00:41:00,50.2,59.9
06,2024-10-04 00:42:00,51.21,56.75
06,2024-10-04 00:43:00,47.69,60.0
06,2024-10-04 00:44:00,49.65,59.76
06,2024-10-04 00:45:00,49.73,58.61
06,2024-10-04 00:46:00,49.0,50.35
06,2024-10-04 00:47:00,49.98,57.98
06,2024-10-04 00:48:00,48.79,55.19
06,2024-10-04 00:49:00,49.68,53.03
06,2024-10-04 00:50:00,46.56,54.32
06,2024-10-04 00:51:00,48.71,54.68
06,2024-10-04 00:52:00,49.79,58.26
06,2024-10-04 00:53:00,50.29,52.33
06,2024-10-04 00:54:00,47.47,51.57
06,2024-10-04 00:55:00,48.66,53.4
06,2024-10-04 00:56:00,47.2,57.62
06,2024-10-04 00:57:00,48.24,52.07
06,2024-10-04 00:58:00,49.31,49.59
06,2024-10-04 00:59:00,50.41,54.13
06,2024-10-04 01:00:00,50.23,53.89
06,2024-10-04 01:01:00,49.23,56.58
06,2024-10-04 01:02:00,47.94,57.54
06,2024-10-04 01:03:00,48.72,56.34
06,2024-10-04 01:04:00,52.76,58.64
06,2024-10-04 01:05:00,46.87,56.86
06,2024-10-04 01:06:00,47.18,55.93
06,2024-10-04 01:07:00,49.27,51.58
06,2024-10-04 01:08:00,50.09,53.62
06,2024-10-04 01:09:00,50.35,51.29
06,2024-10-04 01:10:00,49.51,52.1
06,2024-10-04 01:11:00,46.81,56.65
06,2024-10-04 01:12:00,48.79,53.22
06,2024-10-04 01:13:00,46.49,59.01
06,2024-10-04 01:14:00,49.75,62.22
06,2024-10-04 01:15:00,49.86,51.8
06,2024-10-04 01:16:00,49.01,60.06
06,2024-10-04 01:17:00,47.45,56.41
06,2024-10-04 01:18:00,48.01,55.98
06,2024-10-04 01:19:00,46.83,51.72
06,2024-10-04 01:20:00,49.21,49.91
06,2024-10-04 01:21:00,54.06,55.02
06,2024-10-04 01:22:00,49.18,59.19
06,2024-10-04 01:23:00,48.72,55.07
06,2024-10-04 01:24:00,49.7,52.3
06,2024-10-04 01:25:00,47.67,55.59
06,2024-10-04 01:26:00,47.75,58.9
06,2024-10-04 01:27:00,48.52,56.76
06,2024-10-04 01:28:00,50.79,55.46
06,2024-10-04 01:29:00,49.99,57.57
06,2024-10-04 01:30:00,49.27,55.5
06,2024-10-04 01:31:00,50.66,60.32
06,2024-10-04 01:32:00,52.12,56.37
06,2024-10-04 01:33:00,50.69,53.64
06,2024-10-04 01:34:00,48.08,58.69
06,2024-10-04 01:35:00,46.81,48.49
06,2024-10-04 01:36:00,47.04,56.89
06,2024-10-04 01:37:00,50.98,54.32
06,2024-10-04 01:38:00,48.57,53.47
06,2024-10-04 01:39:00,50.96,53.57
06,2024-10-04 01:40:00,49.07,53.42
06,2024-10-04 01:41:00,50.36,54.23
06,2024-10-04 01:42:00,50.86,53.36
06,2024-10-04 01:43:00,48.65,55.14
06,2024-10-04 01:44:00,51.09,55.98
06,2024-10-04 01:45:00,48.89,52.45
06,2024-10-04 01:46:00,48.85,52.89
06,2024-10-04 01:47:00,51.16,55.04
06,2024-10-04 01:48:00,50.9,57.47
06,2024-10-04 01:49:00,50.67,51.94
06,2024-10-04 01:50:00,48.35,52.59
06,2024-10-04 01:51:00,49.46,56.85
06,2024-10-04 01:52:00,51.09,55.14
06,2024-10-04 01:53:00,53.51,53.47
06,2024-10-04 01:54:00,52.83,53.55
06,2024-10-04 01:55:00,49.44,53.64
06,2024-10-04 01:56:00,49.18,52.91
06,2024-10-04 01:57:00,52.79,59.38
06,2024-10-04 01:58:00,51.12,53.92
06,2024-10-04 01:59:00,49.54,54.34
06,2024-10-04 02:00:00,50.46,58.69
06,2024-10-04 02:01:00,48.43,53.63
06,2024-10-04 02:02:00,51.84,60.72
06,2024-10-04 02:03:00,52.45,55.55
06,2024-10-04 02:04:00,52.69,59.96
06,2024-10-04 02:05:00,52.1,55.87
06,2024-10-04 02:06:00,49.96,59.29
06,2024-10-04 02:07:00,51.81,60.71
06,2024-10-04 02:08:00,52.68,57.34
06,2024-10-04 02:09:00,51.94,54.78
06,2024-10-04 02:10:00,51.83,54.09
06,2024-10-04 02:11:00,50.87,57.62
06,2024-10-04 02:12:00,49.25,56.54
06,2024-10-04 02:13:00,53.42,54.04
06,2024-10-04 02:14:00,50.61,59.66
06,2024-10-04 02:15:00,52.51,55.81
06,2024-10-04 02:16:00,54.44,51.77
06,2024-10-04 02:17:00,52.11,56.05
06,2024-10-04 02:18:00,52.54,55.62
06,2024-10-04 02:19:00,49.41,57.97
06,2024-10-04 02:20:00,49.75,48.03
06,2024-10-04 02:21:00,52.77,51.33
06,2024-10-04 02:22:00,50.07,60.98
06,2024-10-04 02:23:00,48.92,56.32
06,2024-10-04 02:24:00,48.47,55.86
06,2024-10-04 02:25:00,50.66,58.0
06,2024-10-04 02:26:00,50.67,53.35
06,2024-10-04 02:27:00,52.54,55.64
06,2024-10-04 02:28:00,49.59,56.44
06,2024-10-04 02:29:00,53.17,53.07
06,2024-10-04 02:30:00,49.32,54.86
06,2024-10-04 02:31:00,49.39,51.16
06,2024-10-04 02:32:00,51.41,60.27
06,2024-10-04 02:33:00,51.31,53.67
06,2024-10-04 02:34:00,52.13,54.34
06,2024-10-04 02:35:00,49.53,60.13
06,2024-10-04 02:36:00,51.85,57.08
06,2024-10-04 02:37:00,48.84,56.27
06,2024-10-04 02:38:00,48.09,55.52
06,2024-10-04 02:39:00,54.16,57.12
06,2024-10-04 02:40:00,53.02,52.79
06,2024-10-04 02:41:00,51.47,62.04
06,2024-10-04 02:42:00,48.48,53.11
06,2024-10-04 02:43:00,50.86,56.07
06,2024-10-04 02:44:00,52.25,52.37
06,2024-10-04 02:45:00,50.92,61.82
06,2024-10-04 02:46:00,53.98,53.04
06,2024-10-04 02:47:00,52.61,54.15
06,2024-10-04 02:48:00,50.32,59.16
06,2024-10-04 02:49:00,49.34,55.82
06,2024-10-04 02:50:00,53.08,51.45
06,2024-10-04 02:51:00,53.06,57.13
06,2024-10-04 02:52:00,52.97,58.87
06,2024-10-04 02:53:00,54.39,56.56
06,2024-10-04 02:54:00,52.58,54.41
06,2024-10-04 02:55:00,52.07,55.99
06,2024-10-04 02:56:00,53.11,59.08
06,2024-10-04 02:57:00,53.85,62.53
06,2024-10-04 02:58:00,53.06,56.01
06,2024-10-04 02:59:00,52.11,56.69
06,2024-10-04 03:00:00,53.55,59.91
06,2024-10-04 03:01:00,52.27,58.92
06,2024-10-04 03:02:00,51.43,59.93
06,2024-10-04 03:03:00,52.38,55.31
06,2024-10-04 03:04:00,51.75,55.46
06,2024-10-04 03:05:00,52.13,54.64
06,2024-10-04 03:06:00,51.03,53.98
06,2024-10-04 03:07:00,53.83,56.43
06,2024-10-04 03:08:00,52.68,57.31
06,2024-10-04 03:09:00,53.46,51.96
06,2024-10-04 03:10:00,53.15,57.37
06,2024-10-04 03:11:00,51.11,54.55
06,2024-10-04 03:12:00,54.48,58.14
06,2024-10-04 03:13:00,52.2,58.87
06,2024-10-04 03:14:00,52.03,56.24
06,2024-10-04 03:15:00,52.92,58.98
06,2024-10-04 03:16:00,52.99,54.62
06,2024-10-04 03:17:00,56.57,57.57
06,2024-10-04 03:18:00,53.6,54.1
06,2024-10-04 03:19:00,52.01,59.55
06,2024-10-04 03:20:00,55.62,56.06
06,2024-10-04 03:21:00,50.37,55.95
06,2024-10-04 03:22:00,52.12,54.84
06,2024-10-04 03:23:00,52.05,63.01
06,2024-10-04 03:24:00,52.91,54.28
06,2024-10-04 03:25:00,53.47,56.67
06,2024-10-04 03:26:00,53.64,56.8
06,2024-10-04 03:27:00,53.65,54.63
06,2024-10-04 03:28:00,54.0,53.33
06,2024-10-04 03:29:00,53.0,55.84
06,2024-10-04 03:30:00,55.06,59.31
06,2024-10-04 03:31:00,50.74,60.3
06,2024-10-04 03:32:00,49.37,58.56
06,2024-10-04 03:33:00,54.34,52.64
06,2024-10-04 03:34:00,52.77,57.0
06,2024-10-04 03:35:00,55.88,63.67
06,2024-10-04 03:36:00,54.9,57.3
06,2024-10-04 03:37:00,54.26,54.61
06,2024-10-04 03:38:00,52.68,55.63
06,2024-10-04 03:39:00,54.46,56.24
06,2024-10-04 03:40:00,52.89,60.0
06,2024-10-04 03:41:00,53.61,56.1
06,2024-10-04 03:42:00,53.07,61.61
06,2024-10-04 03:43:00,53.98,56.69
06,2024-10-04 03:44:00,53.25,58.58
06,2024-10-04 03:45:00,55.17,54.91
06,2024-10-04 03:46:00,54.38,60.84
06,2024-10-04 03:47:00,52.97,58.71
06,2024-10-04 03:48:00,53.1,64.97
06,2024-10-04 03:49:00,51.91,57.9
06,2024-10-04 03:50:00,50.92,55.74
06,2024-10-04 03:51:00,55.28,58.52
06,2024-10-04 03:52:00,53.39,56.26
06,2024-10-04 03:53:00,52.13,62.11
06,2024-10-04 03:54:00,54.66,48.91
06,2024-10-04 03:55:00,52.95,58.97
06,2024-10-04 03:56:00,53.96,59.22
06,2024-10-04 03:57:00,52.17,55.67
06,2024-10-04 03:58:00,55.12,61.49
06,2024-10-04 03:59:00,54.31,60.34
06,2024-10-04 04:00:00,54.97,59.14
06,2024-10-04 04:01:00,53.61,52.63
06,2024-10-04 04:02:00,54.66,55.21
06,2024-10-04 04:03:00,52.15,64.26
06,2024-10-04 04:04:00,57.78,58.43
06,2024-10-04 04:05:00,55.02,62.67
06,2024-10-04 04:06:00,57.0,54.15
06,2024-10-04 04:07:00,54.08,55.54
06,2024-10-04 04:08:00,52.94,57.07
06,2024-10-04 04:09:00,53.81,59.52
06,2024-10-04 04:10:00,54.52,61.58
06,2024-10-04 04:11:00,54.45,57.03
06,2024-10-04 04:12:00,57.46,64.05
06,2024-10-04 04:13:00,53.42,60.37
06,2024-10-04 04:14:00,53.83,57.51
06,2024-10-04 04:15:00,55.85,58.64
06,2024-10-04 04:16:00,52.44,58.48
06,2024-10-04 04:17:00,54.79,58.74
06,2024-10-04 04:18:00,55.1,56.82
06,2024-10-04 04:19:00,55.58,57.61
06,2024-10-04 04:20:00,55.49,57.78
06,2024-10-04 04:21:00,57.99,57.6
06,2024-10-04 04:22:00,53.71,59.45
06,2024-10-04 04:23:00,54.11,59.91
06,2024-10-04 04:24:00,56.03,59.82
06,2024-10-04 04:25:00,55.5,60.01
06,2024-10-04 04:26:00,55.72,58.41
06,2024-10-04 04:27:00,53.12,58.37
06,2024-10-04 04:28:00,58.54,54.65
06,2024-10-04 04:29:00,55.98,56.95
